timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,testRun
1780000000000,500,1. Home Page-0,302,Found,BlazeDemo 1-58,text,TRUE,,219,116,3,3,http://blazedemo.com/,500,0,32,site1_100
1780000000000,486,1. Home Page-1,200,OK,BlazeDemo 1-58,text,TRUE,,4757,116,3,3,https://blazedemo.com/,481,0,112,site1_100
1780000000000,691,4. Confirm Purchase,200,OK,BlazeDemo 1-56,text,TRUE,,6015,543,4,4,https://blazedemo.com/confirmation.php,302,0,0,site1_100
1780000000000,302,4. Confirm Purchase-0,302,Found,BlazeDemo 1-56,text,TRUE,,235,411,4,4,http://blazedemo.com/confirmation.php,302,0,0,site1_100
1780000000000,389,4. Confirm Purchase-1,200,OK,BlazeDemo 1-56,text,TRUE,,5780,132,4,4,https://blazedemo.com/confirmation.php,386,0,0,site1_100
1780000000000,756,3. Purchase Page,200,OK,BlazeDemo 1-57,text,TRUE,,6946,256,3,3,https://blazedemo.com/purchase.php,292,0,0,site1_100
1780000000000,292,3. Purchase Page-0,302,Found,BlazeDemo 1-57,text,TRUE,,231,128,3,3,http://blazedemo.com/purchase.php,292,0,0,site1_100
1780000000000,464,3. Purchase Page-1,200,OK,BlazeDemo 1-57,text,TRUE,,6715,128,3,3,https://blazedemo.com/purchase.php,456,0,0,site1_100
1780000000000,722,2. Find Flights,200,OK,BlazeDemo 1-58,text,TRUE,,7475,373,3,3,https://blazedemo.com/reserve.php,290,0,0,site1_100
1780000000000,290,2. Find Flights-0,302,Found,BlazeDemo 1-58,text,TRUE,,230,246,3,3,http://blazedemo.com/reserve.php,290,0,0,site1_100
1780000000000,432,2. Find Flights-1,200,OK,BlazeDemo 1-58,text,TRUE,,7245,127,3,3,https://blazedemo.com/reserve.php,417,0,0,site1_100
1780000000000,1033,1. Home Page,200,OK,BlazeDemo 1-59,text,FALSE,"The operation lasted too long: It took 1,033 milliseconds, but should not have lasted longer than 820 milliseconds.",4980,232,4,4,https://blazedemo.com/,557,0,32,site1_100
1780000000000,557,1. Home Page-0,302,Found,BlazeDemo 1-59,text,TRUE,,219,116,4,4,http://blazedemo.com/,557,0,32,site1_100
1780000000000,476,1. Home Page-1,200,OK,BlazeDemo 1-59,text,TRUE,,4761,116,4,4,https://blazedemo.com/,471,0,109,site1_100
1780000000000,741,4. Confirm Purchase,200,OK,BlazeDemo 1-57,text,TRUE,,6019,543,4,4,https://blazedemo.com/confirmation.php,321,0,0,site1_100
1780000000000,321,4. Confirm Purchase-0,302,Found,BlazeDemo 1-57,text,TRUE,,239,411,4,4,http://blazedemo.com/confirmation.php,321,0,0,site1_100
1780000000000,420,4. Confirm Purchase-1,200,OK,BlazeDemo 1-57,text,TRUE,,5780,132,4,4,https://blazedemo.com/confirmation.php,416,0,0,site1_100
1780000000000,708,3. Purchase Page,200,OK,BlazeDemo 1-58,text,TRUE,,6946,256,3,3,https://blazedemo.com/purchase.php,302,0,0,site1_100
1780000000000,302,3. Purchase Page-0,302,Found,BlazeDemo 1-58,text,TRUE,,231,128,3,3,http://blazedemo.com/purchase.php,302,0,0,site1_100
1780000000000,406,3. Purchase Page-1,200,OK,BlazeDemo 1-58,text,TRUE,,6715,128,3,3,https://blazedemo.com/purchase.php,402,0,0,site1_100
1780000000000,707,2. Find Flights,200,OK,BlazeDemo 1-59,text,TRUE,,7479,373,3,3,https://blazedemo.com/reserve.php,331,0,0,site1_100
1780000000000,331,2. Find Flights-0,302,Found,BlazeDemo 1-59,text,TRUE,,230,246,3,3,http://blazedemo.com/reserve.php,331,0,0,site1_100
1780000000000,376,2. Find Flights-1,200,OK,BlazeDemo 1-59,text,TRUE,,7249,127,3,3,https://blazedemo.com/reserve.php,366,0,0,site1_100
1780000000000,1014,1. Home Page,200,OK,BlazeDemo 1-60,text,FALSE,"The operation lasted too long: It took 1,014 milliseconds, but should not have lasted longer than 820 milliseconds.",4980,232,4,4,https://blazedemo.com/,505,0,35,site1_100
1780000000000,505,1. Home Page-0,302,Found,BlazeDemo 1-60,text,TRUE,,223,116,4,4,http://blazedemo.com/,505,0,35,site1_100
1780000000000,508,1. Home Page-1,200,OK,BlazeDemo 1-60,text,TRUE,,4757,116,4,4,https://blazedemo.com/,503,0,122,site1_100
1780000000000,706,4. Confirm Purchase,200,OK,BlazeDemo 1-58,text,TRUE,,6015,543,4,4,https://blazedemo.com/confirmation.php,321,0,0,site1_100
1780000000000,321,4. Confirm Purchase-0,302,Found,BlazeDemo 1-58,text,TRUE,,235,411,4,4,http://blazedemo.com/confirmation.php,321,0,0,site1_100
1780000000000,385,4. Confirm Purchase-1,200,OK,BlazeDemo 1-58,text,TRUE,,5780,132,4,4,https://blazedemo.com/confirmation.php,377,0,0,site1_100
1780000000000,700,3. Purchase Page,200,OK,BlazeDemo 1-59,text,TRUE,,6950,256,3,3,https://blazedemo.com/purchase.php,305,0,0,site1_100
1780000000000,305,3. Purchase Page-0,302,Found,BlazeDemo 1-59,text,TRUE,,235,128,3,3,http://blazedemo.com/purchase.php,305,0,0,site1_100
1780000000000,395,3. Purchase Page-1,200,OK,BlazeDemo 1-59,text,TRUE,,6715,128,3,3,https://blazedemo.com/purchase.php,388,0,0,site1_100
1780000000000,1032,1. Home Page,200,OK,BlazeDemo 1-61,text,FALSE,"The operation lasted too long: It took 1,032 milliseconds, but should not have lasted longer than 820 milliseconds.",4976,232,4,4,https://blazedemo.com/,492,0,32,site1_100
1780000000000,492,1. Home Page-0,302,Found,BlazeDemo 1-61,text,TRUE,,219,116,4,4,http://blazedemo.com/,492,0,32,site1_100
1780000000000,539,1. Home Page-1,200,OK,BlazeDemo 1-61,text,TRUE,,4757,116,4,4,https://blazedemo.com/,532,0,121,site1_100
1780000000000,693,4. Confirm Purchase,200,OK,BlazeDemo 1-59,text,TRUE,,6015,543,4,4,https://blazedemo.com/confirmation.php,309,0,0,site1_100
1780000000000,309,4. Confirm Purchase-0,302,Found,BlazeDemo 1-59,text,TRUE,,235,411,4,4,http://blazedemo.com/confirmation.php,309,0,0,site1_100
1780000000000,384,4. Confirm Purchase-1,200,OK,BlazeDemo 1-59,text,TRUE,,5780,132,4,4,https://blazedemo.com/confirmation.php,380,0,0,site1_100
1780000000000,899,2. Find Flights,200,OK,BlazeDemo 1-61,text,FALSE,"The operation lasted too long: It took 899 milliseconds, but should not have lasted longer than 820 milliseconds.",7475,373,3,3,https://blazedemo.com/reserve.php,526,0,0,site1_100
1780000000000,526,2. Find Flights-0,302,Found,BlazeDemo 1-61,text,TRUE,,230,246,3,3,http://blazedemo.com/reserve.php,526,0,0,site1_100
1780000000000,373,2. Find Flights-1,200,OK,BlazeDemo 1-61,text,TRUE,,7245,127,3,3,https://blazedemo.com/reserve.php,366,0,0,site1_100
1780000000000,2152,2. Find Flights,200,OK,BlazeDemo 1-60,text,FALSE,"The operation lasted too long: It took 2,152 milliseconds, but should not have lasted longer than 820 milliseconds.",7479,373,4,4,https://blazedemo.com/reserve.php,1702,0,0,site1_100
1780000000000,1702,2. Find Flights-0,302,Found,BlazeDemo 1-60,text,TRUE,,234,246,4,4,http://blazedemo.com/reserve.php,1702,0,0,site1_100
1780000000000,450,2. Find Flights-1,200,OK,BlazeDemo 1-60,text,TRUE,,7245,127,4,4,https://blazedemo.com/reserve.php,437,0,0,site1_100
1780000000000,867,3. Purchase Page,200,OK,BlazeDemo 1-61,text,FALSE,"The operation lasted too long: It took 867 milliseconds, but should not have lasted longer than 820 milliseconds.",6946,256,4,4,https://blazedemo.com/purchase.php,478,0,0,site1_100
1780000000000,478,3. Purchase Page-0,302,Found,BlazeDemo 1-61,text,TRUE,,231,128,4,4,http://blazedemo.com/purchase.php,478,0,0,site1_100
1780000000000,389,3. Purchase Page-1,200,OK,BlazeDemo 1-61,text,TRUE,,6715,128,4,4,https://blazedemo.com/purchase.php,384,0,0,site1_100
1780000000000,761,3. Purchase Page,200,OK,BlazeDemo 1-60,text,TRUE,,6946,256,4,4,https://blazedemo.com/purchase.php,277,0,0,site1_100
1780000000000,277,3. Purchase Page-0,302,Found,BlazeDemo 1-60,text,TRUE,,231,128,4,4,http://blazedemo.com/purchase.php,277,0,0,site1_100
1780000000000,484,3. Purchase Page-1,200,OK,BlazeDemo 1-60,text,TRUE,,6715,128,4,4,https://blazedemo.com/purchase.php,481,0,0,site1_100
1780000000000,655,4. Confirm Purchase,200,OK,BlazeDemo 1-60,text,TRUE,,6015,543,5,5,https://blazedemo.com/confirmation.php,277,0,0,site1_100
1780000000000,277,4. Confirm Purchase-0,302,Found,BlazeDemo 1-60,text,TRUE,,235,411,5,5,http://blazedemo.com/confirmation.php,277,0,0,site1_100
1780000000000,378,4. Confirm Purchase-1,200,OK,BlazeDemo 1-60,text,TRUE,,5780,132,5,5,https://blazedemo.com/confirmation.php,378,0,0,site1_100
1780000000000,915,4. Confirm Purchase,200,OK,BlazeDemo 1-61,text,FALSE,"The operation lasted too long: It took 915 milliseconds, but should not have lasted longer than 820 milliseconds.",6015,543,4,4,https://blazedemo.com/confirmation.php,507,0,0,site1_100
1780000000000,507,4. Confirm Purchase-0,302,Found,BlazeDemo 1-61,text,TRUE,,235,411,4,4,http://blazedemo.com/confirmation.php,507,0,0,site1_100
1780000000000,408,4. Confirm Purchase-1,200,OK,BlazeDemo 1-61,text,TRUE,,5780,132,4,4,https://blazedemo.com/confirmation.php,404,0,0,site1_100
1780000000000,6482,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-67,text,FALSE,"The operation lasted too long: It took 6,482 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,6482,site1_100
1780000000000,2482,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-71,text,FALSE,"The operation lasted too long: It took 2,482 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,2482,site1_100
1780000000000,5481,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-68,text,FALSE,"The operation lasted too long: It took 5,481 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,5481,site1_100
1780000000000,7478,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-66,text,FALSE,"The operation lasted too long: It took 7,478 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,7478,site1_100
1780000000000,4481,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-69,text,FALSE,"The operation lasted too long: It took 4,481 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,4481,site1_100
1780000000000,480,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-73,text,FALSE,,2317,0,12,12,http://blazedemo.com/,0,0,480,site1_100
1780000000000,1482,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-72,text,FALSE,"The operation lasted too long: It took 1,482 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,1482,site1_100
1780000000000,3481,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-70,text,FALSE,"The operation lasted too long: It took 3,481 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,3481,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-67,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-68,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,11472,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: No such host is known (blazedemo.com),BlazeDemo 1-62,text,FALSE,"The operation lasted too long: It took 11,472 milliseconds, but should not have lasted longer than 820 milliseconds.",3235,116,12,12,https://blazedemo.com/,372,0,37,site1_100
1780000000000,372,1. Home Page-0,302,Found,BlazeDemo 1-62,text,TRUE,,219,116,12,12,http://blazedemo.com/,372,0,37,site1_100
1780000000000,11099,1. Home Page-1,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: No such host is known (blazedemo.com),BlazeDemo 1-62,text,FALSE,,3016,0,12,12,https://blazedemo.com/,0,0,11098,site1_100
1780000000000,8483,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-65,text,FALSE,"The operation lasted too long: It took 8,483 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,8483,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-66,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-71,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-69,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,9483,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-64,text,FALSE,"The operation lasted too long: It took 9,483 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,9483,site1_100
1780000000000,10484,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-63,text,FALSE,"The operation lasted too long: It took 10,484 milliseconds, but should not have lasted longer than 820 milliseconds.",2317,0,12,12,http://blazedemo.com/,0,0,10484,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-70,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-67,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-72,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-68,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-73,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,1,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-65,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,1,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-66,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-71,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-69,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-64,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-63,text,FALSE,,2234,0,12,12,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-70,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-72,text,FALSE,,2234,0,12,12,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-67,text,FALSE,,2234,0,12,12,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-68,text,FALSE,,2234,0,11,11,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-73,text,FALSE,,2234,0,11,11,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,1,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-65,text,FALSE,,2234,0,11,11,http://blazedemo.com/purchase.php,0,0,1,site1_100
1780000000000,1,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-66,text,FALSE,,2234,0,11,11,http://blazedemo.com/confirmation.php,0,0,1,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-71,text,FALSE,,2234,0,9,9,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-69,text,FALSE,,2234,0,8,8,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-64,text,FALSE,,2234,0,8,8,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-63,text,FALSE,,2234,0,7,7,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-70,text,FALSE,,2234,0,7,7,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-72,text,FALSE,,2234,0,7,7,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-65,text,FALSE,,2234,0,5,5,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-73,text,FALSE,,2234,0,5,5,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-63,text,FALSE,,2234,0,3,3,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-64,text,FALSE,,2234,0,3,3,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,319,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-62,text,FALSE,,2960,246,1,1,https://blazedemo.com/reserve.php,319,0,0,site1_100
1780000000000,319,2. Find Flights-0,302,Found,BlazeDemo 1-62,text,TRUE,,230,246,1,1,http://blazedemo.com/reserve.php,319,0,0,site1_100
1780000000000,0,2. Find Flights-1,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-62,text,FALSE,,2730,0,1,1,https://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-74,text,FALSE,,2234,0,2,2,http://blazedemo.com/,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-74,text,FALSE,,2234,0,2,2,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-74,text,FALSE,,2234,0,2,2,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-74,text,FALSE,,2234,0,2,2,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,286,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-62,text,FALSE,,2961,128,1,1,https://blazedemo.com/purchase.php,286,0,0,site1_100
1780000000000,286,3. Purchase Page-0,302,Found,BlazeDemo 1-62,text,TRUE,,231,128,1,1,http://blazedemo.com/purchase.php,286,0,0,site1_100
1780000000000,0,3. Purchase Page-1,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-62,text,FALSE,,2730,0,1,1,https://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,372,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-62,text,FALSE,,2965,411,1,1,https://blazedemo.com/confirmation.php,371,0,0,site1_100
1780000000000,371,4. Confirm Purchase-0,302,Found,BlazeDemo 1-62,text,TRUE,,235,411,1,1,http://blazedemo.com/confirmation.php,371,0,0,site1_100
1780000000000,1,4. Confirm Purchase-1,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-62,text,FALSE,,2730,0,1,1,https://blazedemo.com/confirmation.php,0,0,1,site1_100
1780000000000,0,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-75,text,FALSE,,2234,0,1,1,http://blazedemo.com/,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-75,text,FALSE,,2234,0,1,1,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-75,text,FALSE,,2234,0,1,1,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-75,text,FALSE,,2234,0,1,1,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-76,text,FALSE,,2234,0,1,1,http://blazedemo.com/,0,0,0,site1_100
1780000000000,1,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-76,text,FALSE,,2234,0,1,1,http://blazedemo.com/reserve.php,0,0,1,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-76,text,FALSE,,2234,0,1,1,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,1,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-76,text,FALSE,,2234,0,1,1,http://blazedemo.com/confirmation.php,0,0,1,site1_100
1780000000000,0,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-77,text,FALSE,,2234,0,1,1,http://blazedemo.com/,0,0,0,site1_100
1780000000000,1,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-77,text,FALSE,,2234,0,1,1,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-77,text,FALSE,,2234,0,1,1,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-77,text,FALSE,,2234,0,1,1,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,1,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-78,text,FALSE,,2234,0,1,1,http://blazedemo.com/,0,0,1,site1_100
1780000000000,1,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-78,text,FALSE,,2234,0,1,1,http://blazedemo.com/reserve.php,0,0,1,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-78,text,FALSE,,2234,0,1,1,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-78,text,FALSE,,2234,0,1,1,http://blazedemo.com/confirmation.php,0,0,0,site1_100
1780000000000,0,1. Home Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-79,text,FALSE,,2234,0,1,1,http://blazedemo.com/,0,0,0,site1_100
1780000000000,0,2. Find Flights,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-79,text,FALSE,,2234,0,1,1,http://blazedemo.com/reserve.php,0,0,0,site1_100
1780000000000,0,3. Purchase Page,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-79,text,FALSE,,2234,0,1,1,http://blazedemo.com/purchase.php,0,0,0,site1_100
1780000000000,0,4. Confirm Purchase,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: blazedemo.com,BlazeDemo 1-79,text,FALSE,,2234,0,1,1,http://blazedemo.com/confirmation.php,0,0,0,site1_100
